host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,minimum_minimum_nights,instant_bookable,reviews_per_month,amenities_number,predicted_price,listing_id,host_listings_count,host_total_listings_count,review_scores_rating,review_scores_value,review_scores_accuracy,review_scores_checkin,calculated_host_listings_count
f,t,f,Bijlmer-Centrum,52.318090000000005,4.94193,Entire home/apt,2,1.0,1.0,150.0,1,1,f,1.88,7,71.90618861545431,18884700,1.0,1.0,94.0,9.0,10.0,10.0,1
f,t,t,Oud-Oost,52.35822,4.92556,Private room,2,1.0,1.0,102.0,2,2,f,1.7,9,73.12961595922843,18886109,1.0,1.0,98.0,9.0,10.0,10.0,2
f,t,t,Geuzenveld - Slotermeer,52.38348,4.8267,Private room,2,1.0,1.0,60.0,2,2,t,2.4,31,64.08798399216425,18886577,2.0,2.0,89.0,9.0,9.0,9.0,2
f,t,t,Centrum-Oost,52.361290000000004,4.8882,Entire home/apt,3,2.0,2.0,225.0,2,2,t,0.15,18,174.0104804378136,18887456,0.0,0.0,100.0,9.0,10.0,10.0,1
f,t,t,Centrum-West,52.373870000000004,4.89743,Private room,2,1.0,1.0,189.0,3,3,t,3.47,24,100.69658918696541,18887670,1.0,1.0,96.0,9.0,10.0,10.0,1
f,t,f,Oud-Oost,52.35402,4.911230000000001,Private room,2,1.0,1.0,95.0,5,5,f,0.35,19,89.29300743308136,18887905,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.36252,4.86836,Private room,2,1.0,1.0,70.0,2,2,f,0.14,13,87.7978699388459,18890761,2.0,2.0,95.0,10.0,10.0,10.0,2
f,t,t,Centrum-Oost,52.36068,4.88853,Entire home/apt,3,1.0,2.0,150.0,3,3,t,0.53,11,149.57341930833104,18892673,1.0,1.0,96.0,9.0,10.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.34218,4.90377,Entire home/apt,2,2.0,1.0,125.0,2,2,f,0.08,31,165.216148017269,18893742,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36895,4.85331,Entire home/apt,4,2.0,3.0,175.0,2,2,f,0.47,30,183.4312113641265,18894266,1.0,1.0,98.0,10.0,10.0,10.0,1
f,t,t,Centrum-West,52.38289,4.89009,Entire home/apt,2,1.0,1.0,104.0,1,1,t,1.11,13,137.65432909183892,18901848,2.0,2.0,93.0,9.0,10.0,10.0,2
f,t,t,Oud-Oost,52.36185,4.9262,Entire home/apt,4,3.0,3.0,250.0,2,2,f,0.03,15,184.09944394495346,18902739,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Centrum-West,52.38261,4.89009,Entire home/apt,4,3.0,3.0,107.0,1,1,t,1.32,13,196.78306766136438,18903267,2.0,2.0,90.0,9.0,9.0,9.0,2
f,t,f,Buitenveldert - Zuidas,52.33337,4.87389,Private room,2,1.0,1.0,70.0,2,2,f,0.2,10,67.45894265879019,18905360,1.0,1.0,90.0,8.0,9.0,9.0,1
f,t,t,Zuid,52.35366,4.87004,Entire home/apt,2,1.0,1.0,75.0,4,4,t,0.17,11,125.07951963343999,18905380,2.0,2.0,88.0,9.0,9.0,9.0,2
f,t,t,Centrum-West,52.3819,4.88854,Private room,2,1.0,1.0,61.0,1,1,t,0.85,11,98.8763869300999,18905973,2.0,2.0,90.0,9.0,10.0,9.0,2
f,t,t,Centrum-West,52.38321,4.88899,Private room,2,1.0,1.0,60.0,1,1,t,0.24,12,102.46505711935833,18906366,2.0,2.0,87.0,8.0,9.0,9.0,2
f,t,f,Centrum-West,52.368759999999995,4.89403,Private room,3,1.0,1.0,45.0,3,2,t,0.52,1,107.31073838214206,18906944,35.0,35.0,89.0,9.0,9.0,9.0,18
t,t,t,Oud-Oost,52.35461,4.91975,Entire home/apt,5,2.0,3.0,229.0,5,5,f,0.46,19,188.12895720397842,18907422,3.0,3.0,98.0,9.0,10.0,10.0,3
f,t,f,Zuid,52.34612,4.86752,Entire home/apt,3,2.0,2.0,100.0,8,8,f,0.04,21,168.0548113761165,18909861,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,Buitenveldert - Zuidas,52.33327,4.8741,Entire home/apt,4,1.0,2.0,90.0,1,1,f,0.05,14,138.75850929145417,18911209,1.0,1.0,90.0,9.0,10.0,10.0,1
t,t,t,De Baarsjes - Oud-West,52.36125,4.8539,Entire home/apt,3,3.0,2.0,229.0,2,2,f,0.66,40,197.81373887594486,18912531,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,f,Oud-Oost,52.35967,4.91432,Entire home/apt,3,2.0,2.0,149.0,14,14,f,0.33,9,147.26333307806226,18919607,1.0,1.0,,,,,1
f,t,f,Gaasperdam - Driemond,52.29595,4.96969,Private room,2,1.0,1.0,35.0,2,2,f,0.22,16,55.94034220789899,18922329,1.0,1.0,88.0,9.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36762,4.8651,Private room,2,1.0,1.0,51.0,2,2,f,0.05,7,81.19121725178866,18923991,4.0,4.0,60.0,6.0,8.0,10.0,4
f,t,t,Slotervaart,52.36464,4.84152,Entire home/apt,4,2.0,2.0,143.0,1,1,f,0.13,26,159.797862229133,18924756,1.0,1.0,96.0,10.0,10.0,9.0,1
f,t,t,Bos en Lommer,52.37851,4.858969999999999,Entire home/apt,2,1.0,1.0,125.0,2,2,f,0.43,29,122.12554767795268,18927277,1.0,1.0,96.0,9.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.37158,4.86792,Entire home/apt,2,1.0,1.0,150.0,1,1,f,0.2,10,122.219211293424,18930480,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,Slotervaart,52.36611,4.8405,Entire home/apt,2,1.0,1.0,120.0,3,3,f,0.05,15,105.40625612362919,18931377,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.36315,4.86491,Entire home/apt,2,1.0,1.0,130.0,4,4,f,0.61,11,121.58789845639967,18937990,1.0,1.0,98.0,9.0,10.0,10.0,1
f,t,f,Slotervaart,52.36831,4.8487599999999995,Entire home/apt,2,1.0,1.0,185.0,3,3,f,0.32,18,107.31142395814504,18938215,1.0,1.0,97.0,9.0,10.0,9.0,1
f,t,f,De Pijp - Rivierenbuurt,52.34429,4.9017599999999995,Entire home/apt,4,2.0,2.0,140.0,2,2,f,0.27,12,175.32971762036755,18939034,1.0,1.0,98.0,10.0,10.0,9.0,1
f,t,t,Oud-Noord,52.39918,4.91465,Entire home/apt,4,2.0,2.0,160.0,3,3,f,0.18,26,163.06451578344513,18939112,1.0,1.0,90.0,8.0,9.0,10.0,1
f,t,f,De Pijp - Rivierenbuurt,52.356759999999994,4.89168,Entire home/apt,2,1.0,1.0,97.0,2,2,t,0.74,20,133.93892271430764,18939163,1.0,1.0,94.0,9.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.368320000000004,4.8654,Entire home/apt,4,3.0,5.0,160.0,3,3,f,0.08,40,210.71736157519467,18939646,1.0,1.0,93.0,9.0,9.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.37312,4.86075,Entire home/apt,4,2.0,4.0,200.0,4,4,f,0.03,14,169.92652760255305,18940456,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Oud-Noord,52.386590000000005,4.92122,Entire home/apt,2,1.0,1.0,100.0,2,2,f,0.05,10,103.9847070721969,18943203,1.0,1.0,80.0,8.0,7.0,8.0,1
f,t,f,Westerpark,52.38884,4.8794900000000005,Entire home/apt,2,1.0,1.0,99.0,2,2,f,0.33,17,130.1963417069485,18944774,1.0,1.0,,,,,1
f,t,t,IJburg - Zeeburgereiland,52.35791,4.99193,Entire home/apt,4,3.0,3.0,120.0,3,3,f,0.18,32,187.76342053222902,18944872,1.0,1.0,97.0,10.0,10.0,10.0,1
f,t,t,Oud-Noord,52.3964,4.90792,Entire home/apt,4,2.0,2.0,160.0,3,3,f,0.18,33,169.80908684987753,18945179,1.0,1.0,100.0,10.0,10.0,10.0,2
f,t,t,Zuid,52.35585,4.85015,Entire home/apt,4,2.0,4.0,286.0,2,2,f,0.3,46,203.10110048358888,18945772,1.0,1.0,100.0,10.0,9.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.36092,4.86448,Entire home/apt,4,2.0,2.0,228.0,4,4,f,0.07,14,171.6658864308631,18945849,1.0,1.0,100.0,10.0,10.0,10.0,1
t,t,f,Oostelijk Havengebied - Indische Buurt,52.370329999999996,4.93503,Entire home/apt,3,2.0,3.0,100.0,1,1,t,1.54,16,138.28383943482686,18950531,1.0,1.0,98.0,10.0,10.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.34643,4.89996,Entire home/apt,4,2.0,3.0,110.0,4,4,f,0.07,12,174.50065866249406,18952592,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.35913,4.85497,Entire home/apt,2,1.0,1.0,70.0,5,5,t,0.03,18,128.28143542702696,18953248,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.35869,4.85989,Entire home/apt,2,1.0,1.0,106.0,4,4,t,0.62,15,123.82326344211447,18954525,2.0,2.0,98.0,10.0,10.0,10.0,1
f,t,t,Centrum-Oost,52.37142,4.93123,Entire home/apt,2,1.0,1.0,115.0,2,2,f,0.39,22,149.3479204917012,18954673,1.0,1.0,97.0,9.0,10.0,9.0,1
f,t,t,Centrum-Oost,52.37148,4.8996900000000005,Entire home/apt,2,1.0,1.0,137.0,2,2,t,0.54,19,143.21112516816083,18955480,3.0,3.0,85.0,8.0,9.0,9.0,2
f,t,t,Zuid,52.35555,4.85243,Entire home/apt,2,1.0,1.0,100.0,2,2,f,0.49,21,134.56454217057126,18959957,1.0,1.0,98.0,10.0,10.0,10.0,1
t,t,f,Centrum-West,52.37867,4.8842099999999995,Entire home/apt,2,1.0,2.0,140.0,3,3,f,0.63,24,155.47981527124648,18960017,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,Oostelijk Havengebied - Indische Buurt,52.36403,4.94013,Entire home/apt,2,1.0,1.0,100.0,2,2,f,0.65,12,107.7039411894159,18966112,1.0,1.0,98.0,9.0,9.0,10.0,1
f,t,t,Zuid,52.3488,4.8589199999999995,Entire home/apt,2,1.0,1.0,130.0,3,3,f,0.18,27,142.19082617427466,18966172,1.0,1.0,97.0,10.0,10.0,10.0,1
f,t,f,Buitenveldert - Zuidas,52.32437,4.88285,Entire home/apt,4,2.0,2.0,95.0,1,1,t,0.35,12,150.41284876486702,18966176,1.0,1.0,91.0,10.0,10.0,9.0,1
f,t,f,De Baarsjes - Oud-West,52.36247,4.869219999999999,Private room,2,1.0,1.0,80.0,2,2,f,0.27,17,91.1622272592274,18966758,2.0,2.0,91.0,9.0,9.0,10.0,2
f,t,f,Oud-Oost,52.35644,4.9222,Entire home/apt,2,1.0,1.0,140.0,2,2,f,0.24,14,123.12854420556073,18967734,1.0,1.0,100.0,10.0,10.0,10.0,1
f,f,f,De Pijp - Rivierenbuurt,52.35053,4.90399,Entire home/apt,2,1.0,1.0,150.0,2,2,f,0.47,16,124.12941894560572,18970097,1.0,1.0,99.0,9.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.36721,4.85275,Entire home/apt,4,2.0,3.0,245.0,3,3,f,0.55,26,180.0635342353453,18972421,0.0,0.0,95.0,9.0,10.0,10.0,1
f,t,t,Osdorp,52.36653,4.80475,Entire home/apt,4,1.0,2.0,110.0,1,1,t,0.07,31,140.3663954820356,18973198,1.0,1.0,93.0,9.0,10.0,10.0,2
f,t,f,De Baarsjes - Oud-West,52.36673,4.87656,Entire home/apt,2,1.0,1.0,119.0,3,3,f,0.07,11,124.15128922311305,18973931,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Oud-Noord,52.389590000000005,4.9372,Entire home/apt,4,2.0,2.0,186.0,2,2,t,0.1,13,150.11380726508946,18974083,2.0,2.0,100.0,10.0,10.0,10.0,2
f,t,t,De Pijp - Rivierenbuurt,52.35726,4.8972,Entire home/apt,2,1.0,1.0,220.0,2,2,f,0.4,29,145.1357029372782,18975725,2.0,2.0,100.0,10.0,10.0,10.0,2
f,t,f,Oostelijk Havengebied - Indische Buurt,52.35879,4.9383300000000006,Entire home/apt,4,2.0,3.0,157.0,3,3,f,0.33,30,170.84923774694835,18981800,1.0,1.0,,,,,1
f,t,t,Oud-Oost,52.35739,4.92376,Entire home/apt,2,1.0,1.0,125.0,3,3,f,0.15,15,123.62840397627065,18982204,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Centrum-West,52.3766,4.88607,Entire home/apt,4,1.0,2.0,90.0,1,1,t,0.38,4,160.93667185120194,18983615,88.0,88.0,91.0,9.0,10.0,8.0,4
f,t,t,Slotervaart,52.365809999999996,4.840319999999999,Entire home/apt,2,1.0,1.0,100.0,2,2,t,0.22,18,105.1169414377141,18984731,1.0,1.0,98.0,9.0,10.0,10.0,1
f,t,f,Oostelijk Havengebied - Indische Buurt,52.36226,4.94539,Entire home/apt,3,1.0,1.0,112.0,2,2,f,0.03,23,136.0648891898163,18986097,1.0,1.0,80.0,10.0,10.0,10.0,1
t,t,t,Westerpark,52.39282,4.8874,Entire home/apt,2,1.0,1.0,70.0,2,2,t,4.53,26,121.51043718696792,18986818,1.0,1.0,98.0,9.0,10.0,10.0,1
f,t,f,Centrum-West,52.367779999999996,4.89038,Entire home/apt,2,1.0,1.0,200.0,3,3,f,0.05,24,156.04795052541272,18986944,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,Watergraafsmeer,52.33943,4.91866,Entire home/apt,4,1.0,2.0,179.0,2,2,t,0.33,13,135.54009980663045,18988334,1.0,1.0,,,,,1
f,t,f,Centrum-Oost,52.35859,4.89778,Entire home/apt,2,1.0,1.0,120.0,3,3,t,0.1,8,135.6658324096827,18993184,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Westerpark,52.37526,4.87474,Entire home/apt,2,1.0,1.0,256.0,2,2,t,0.17,16,127.79927007553465,18993358,1.0,1.0,97.0,9.0,10.0,9.0,1
f,t,f,Zuid,52.35522,4.87373,Entire home/apt,4,3.0,5.0,250.0,3,3,f,0.28,24,198.55395228660245,18993446,1.0,1.0,98.0,9.0,10.0,10.0,1
f,t,f,Zuid,52.35347,4.84778,Entire home/apt,4,2.0,4.0,210.0,2,2,f,0.1,23,182.4068841699118,18993961,1.0,1.0,95.0,10.0,10.0,10.0,1
t,t,t,De Baarsjes - Oud-West,52.361979999999996,4.8575099999999996,Entire home/apt,4,1.0,2.0,100.0,1,1,f,1.03,24,163.4724043338831,18995281,1.0,1.0,99.0,10.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.363040000000005,4.86255,Entire home/apt,4,2.0,2.0,175.0,3,3,t,0.3,16,169.9964874861646,18995745,2.0,2.0,96.0,9.0,10.0,10.0,2
f,t,t,Oud-Noord,52.38255,4.9161,Private room,2,1.0,2.0,47.0,2,2,t,3.6,16,54.15158042207645,18996536,3.0,3.0,92.0,9.0,10.0,9.0,4
t,t,t,De Pijp - Rivierenbuurt,52.35068,4.8928400000000005,Private room,2,1.0,1.0,60.0,2,2,t,8.28,29,74.63706216915102,18997009,2.0,2.0,99.0,10.0,10.0,10.0,2
f,t,f,Centrum-West,52.37325,4.888,Entire home/apt,4,2.0,2.0,250.0,2,2,f,0.18,15,191.17444011411067,19001976,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.366929999999996,4.86395,Entire home/apt,2,1.0,1.0,119.0,3,3,f,0.28,23,133.72499333025348,19003658,1.0,1.0,98.0,10.0,10.0,10.0,1
f,t,f,Oostelijk Havengebied - Indische Buurt,52.3659,4.93204,Entire home/apt,2,1.0,1.0,124.0,3,3,f,0.12,15,112.60847410654219,19004089,1.0,1.0,92.0,9.0,10.0,10.0,1
f,t,f,Zuid,52.3496,4.8701300000000005,Entire home/apt,4,3.0,3.0,249.0,2,2,f,0.13,23,199.70070344040778,19004149,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.34408,4.895230000000001,Entire home/apt,4,2.0,3.0,205.0,2,2,f,0.66,42,201.20605385634235,19006771,1.0,1.0,98.0,9.0,10.0,10.0,1
f,t,f,Oud-Noord,52.39204,4.94332,Entire home/apt,2,1.0,1.0,71.0,2,2,t,0.03,12,105.645475385787,19009709,1.0,1.0,100.0,10.0,8.0,10.0,1
f,t,t,Noord-Oost,52.40619,4.93352,Entire home/apt,5,3.0,4.0,187.0,4,4,f,0.1,47,202.88841473893376,19013423,1.0,1.0,95.0,10.0,10.0,10.0,1
f,t,f,Zuid,52.35076,4.84965,Private room,2,1.0,1.0,84.0,2,2,t,0.05,11,88.07558348215457,19014099,2.0,2.0,90.0,8.0,10.0,10.0,2
f,t,t,Oud-Oost,52.36231,4.93005,Entire home/apt,2,1.0,1.0,99.0,3,3,f,0.07,13,122.01452895810166,19014720,1.0,1.0,93.0,9.0,9.0,10.0,1
f,t,f,Centrum-Oost,52.37135,4.92126,Entire home/apt,3,1.0,2.0,130.0,2,2,t,0.25,9,150.2381310114124,19015107,40.0,40.0,90.0,9.0,9.0,9.0,31
f,t,f,Buitenveldert - Zuidas,52.33611,4.873530000000001,Private room,1,1.0,1.0,30.0,1,1,t,0.33,11,51.40730517022121,19015314,1.0,1.0,,,,,1
f,t,f,Oud-Oost,52.35528,4.92665,Private room,2,1.0,1.0,60.0,3,2,f,0.02,5,78.07059422784528,19015583,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36184,4.8609599999999995,Entire home/apt,2,2.0,1.0,150.0,2,2,f,0.33,23,149.60797071683805,19022716,1.0,1.0,,,,,1
f,t,f,De Baarsjes - Oud-West,52.360690000000005,4.85149,Entire home/apt,2,1.0,1.0,140.0,2,2,f,0.35,25,136.13156234851817,19024637,0.0,0.0,100.0,9.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.37149,4.86118,Entire home/apt,2,1.0,1.0,115.0,1,1,f,0.12,10,121.52422709545999,19024874,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.36692,4.86687,Private room,1,1.0,1.0,42.0,2,2,f,0.05,8,67.52941211586199,19025658,2.0,2.0,100.0,10.0,10.0,10.0,2
f,t,f,Centrum-West,52.37993,4.882619999999999,Entire home/apt,2,1.0,1.0,134.0,3,3,f,0.17,21,151.90749003808332,19025765,1.0,1.0,83.0,8.0,9.0,8.0,1
f,t,f,Bos en Lommer,52.38089,4.85149,Entire home/apt,4,3.0,3.0,211.0,2,2,f,0.33,13,167.52665767915119,19027231,1.0,1.0,,,,,1
f,t,t,Centrum-Oost,52.37019,4.9006300000000005,Entire home/apt,4,2.0,1.0,225.0,3,3,f,0.86,27,196.731505814505,19030625,1.0,1.0,96.0,9.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.36728,4.86072,Entire home/apt,4,2.0,2.0,300.0,3,3,t,0.38,28,181.9938056052813,19032990,1.0,1.0,95.0,9.0,10.0,10.0,1
f,t,f,Oostelijk Havengebied - Indische Buurt,52.3738,4.9480900000000005,Entire home/apt,4,2.0,2.0,140.0,3,3,t,0.12,14,154.86467112063383,19032996,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.36763,4.87474,Entire home/apt,2,1.0,1.0,145.0,2,2,f,0.48,23,134.01258547889574,19033919,1.0,1.0,99.0,10.0,10.0,10.0,1
f,t,t,Bos en Lommer,52.37755,4.85795,Entire home/apt,3,2.0,2.0,200.0,3,3,f,0.12,10,134.93618916115815,19035691,1.0,1.0,85.0,9.0,10.0,9.0,1
f,t,t,Bos en Lommer,52.37523,4.84817,Entire home/apt,2,1.0,1.0,105.0,5,5,f,0.69,31,122.6995842104559,19035774,1.0,1.0,97.0,10.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.36067,4.85826,Entire home/apt,2,1.0,1.0,200.0,1,1,f,0.34,9,120.78044505167713,19042016,2.0,2.0,95.0,9.0,10.0,10.0,1
f,t,t,Centrum-Oost,52.36096,4.89957,Entire home/apt,4,2.0,2.0,244.0,2,2,f,0.3,13,185.18639006635635,19042663,1.0,1.0,98.0,10.0,10.0,10.0,1
f,t,t,Oostelijk Havengebied - Indische Buurt,52.37774,4.9328199999999995,Entire home/apt,2,1.0,1.0,110.0,3,3,f,0.32,11,106.54803758225671,19043572,1.0,1.0,100.0,10.0,9.0,10.0,1
f,t,t,Oostelijk Havengebied - Indische Buurt,52.3622,4.93524,Entire home/apt,2,1.0,1.0,119.0,2,2,f,0.43,14,109.68893148894358,19045363,1.0,1.0,99.0,9.0,10.0,10.0,1
f,t,t,Centrum-Oost,52.373940000000005,4.90505,Entire home/apt,2,1.0,1.0,150.0,2,2,t,0.75,12,135.52714785062108,19045699,0.0,0.0,99.0,10.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.36218,4.86104,Private room,4,2.0,2.0,195.0,2,2,t,0.07,12,130.00778455156797,19047202,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.3571,4.8557,Entire home/apt,5,4.0,5.0,290.0,3,3,f,0.18,15,216.7295120401552,19051224,1.0,1.0,93.0,9.0,9.0,10.0,1
f,t,f,Slotervaart,52.35841,4.83932,Private room,2,1.0,1.0,80.0,2,2,f,0.3,25,76.41200805124208,19051526,2.0,2.0,100.0,10.0,10.0,10.0,2
f,t,t,De Baarsjes - Oud-West,52.36683,4.87367,Entire home/apt,2,1.0,1.0,120.0,2,2,f,0.44,14,124.5524480367717,19053223,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,De Baarsjes - Oud-West,52.362390000000005,4.87375,Entire home/apt,3,1.0,2.0,160.0,2,2,f,0.12,14,141.01801323359496,19059490,1.0,1.0,80.0,8.0,10.0,9.0,1
f,t,f,De Baarsjes - Oud-West,52.37036,4.8712599999999995,Entire home/apt,4,2.0,2.0,300.0,3,3,t,0.45,14,168.21277114141503,19059638,1.0,1.0,94.0,9.0,10.0,9.0,1
f,t,f,Zuid,52.35998,4.88309,Entire home/apt,2,1.0,1.0,264.0,2,2,f,0.13,22,138.66424183884192,19059907,1.0,1.0,96.0,10.0,10.0,10.0,1
f,t,f,Centrum-West,52.3765,4.87827,Entire home/apt,2,1.0,1.0,155.0,2,2,f,0.27,10,140.7702538008948,19060156,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,t,De Baarsjes - Oud-West,52.37336,4.85989,Entire home/apt,4,2.0,2.0,120.0,2,2,f,0.34,17,171.99748984120652,19062615,1.0,1.0,98.0,10.0,10.0,10.0,1
f,t,f,Zuid,52.34989,4.85422,Entire home/apt,2,1.0,1.0,110.0,2,2,t,0.17,13,127.62027764815275,19063728,1.0,1.0,86.0,9.0,9.0,10.0,1
f,t,f,De Pijp - Rivierenbuurt,52.34279,4.911490000000001,Entire home/apt,2,1.0,1.0,156.0,2,2,f,0.07,21,140.58604234996642,19064442,1.0,1.0,80.0,8.0,10.0,9.0,1
f,t,f,Bos en Lommer,52.384440000000005,4.85048,Private room,2,1.0,1.0,69.0,2,2,f,0.42,16,71.91563278533295,19065592,1.0,1.0,94.0,10.0,10.0,10.0,1
f,t,f,Geuzenveld - Slotermeer,52.38316,4.82113,Private room,2,1.0,1.0,53.0,1,1,f,0.76,14,57.00844233943735,19070056,0.0,0.0,94.0,9.0,10.0,10.0,1
t,t,f,De Baarsjes - Oud-West,52.361470000000004,4.85785,Entire home/apt,2,1.0,2.0,104.0,2,2,f,1.22,33,142.85831231212046,19070264,1.0,1.0,97.0,9.0,10.0,10.0,1
f,t,t,Bos en Lommer,52.37594,4.850969999999999,Entire home/apt,2,1.0,1.0,108.0,3,3,t,0.27,27,119.0654708327595,19075070,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.35634,4.88949,Entire home/apt,2,1.0,1.0,279.0,2,2,f,0.77,33,147.24542099564042,19075800,2.0,2.0,98.0,9.0,10.0,10.0,2
f,t,f,Oud-Noord,52.391220000000004,4.93752,Entire home/apt,4,3.0,2.0,120.0,2,2,f,0.15,41,195.6348054498037,19077543,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,Gaasperdam - Driemond,52.30858,4.9778400000000005,Entire home/apt,4,2.0,4.0,102.0,5,5,f,0.28,40,160.12190237220398,19090100,2.0,2.0,100.0,10.0,10.0,10.0,1
f,t,t,Oostelijk Havengebied - Indische Buurt,52.3636,4.94278,Entire home/apt,3,1.0,3.0,76.0,2,2,f,0.51,12,120.9322299508899,19090861,2.0,2.0,98.0,9.0,10.0,10.0,2
f,t,f,De Baarsjes - Oud-West,52.37195,4.85805,Entire home/apt,2,2.0,1.0,90.0,2,2,f,0.15,14,141.98795846005555,19091468,1.0,1.0,93.0,9.0,9.0,9.0,1
f,t,t,Watergraafsmeer,52.335229999999996,4.9379599999999995,Private room,2,1.0,1.0,84.0,2,2,f,0.05,13,71.55784353098579,19091528,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Oud-Noord,52.40286,4.90195,Entire home/apt,4,2.0,2.0,250.0,3,3,f,0.13,38,174.48405735379356,19091748,1.0,1.0,100.0,9.0,10.0,10.0,1
f,t,t,Centrum-Oost,52.36407,4.88636,Private room,2,1.0,1.0,64.0,2,2,t,4.78,22,89.66777361221102,19093068,6.0,6.0,95.0,9.0,10.0,10.0,2
f,t,t,Slotervaart,52.357040000000005,4.84819,Entire home/apt,3,2.0,2.0,149.0,3,3,f,0.17,13,132.66639480217805,19093472,1.0,1.0,94.0,9.0,10.0,10.0,1
f,t,t,Osdorp,52.35624,4.8133300000000006,Private room,2,1.0,1.0,70.0,1,1,f,0.02,8,53.725747559900356,19095263,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,De Pijp - Rivierenbuurt,52.35229,4.89436,Entire home/apt,2,1.0,1.0,100.0,4,4,f,0.28,25,141.82189817480435,19097980,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Bos en Lommer,52.37608,4.860130000000001,Entire home/apt,2,2.0,1.0,140.0,2,2,f,0.32,31,140.64942222326772,19099668,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,t,Oostelijk Havengebied - Indische Buurt,52.37384,4.94618,Entire home/apt,3,3.0,3.0,150.0,3,3,f,0.17,21,162.80519436654072,19105622,1.0,1.0,100.0,10.0,10.0,10.0,1
f,t,f,Westerpark,52.37512,4.867369999999999,Entire home/apt,2,1.0,1.0,129.0,6,6,f,0.79,21,132.19681454442002,19107793,1.0,1.0,97.0,9.0,10.0,10.0,1
f,t,f,De Pijp - Rivierenbuurt,52.352059999999994,4.89044,Entire home/apt,4,1.0,2.0,130.0,2,2,f,0.15,23,169.99178941904574,19107956,1.0,1.0,87.0,8.0,9.0,8.0,1
f,t,t,IJburg - Zeeburgereiland,52.36294,4.9772,Entire home/apt,4,3.0,3.0,175.0,3,3,f,0.33,11,166.0061154529708,19108361,1.0,1.0,,,,,1
t,t,t,De Pijp - Rivierenbuurt,52.34577,4.90269,Private room,2,1.0,1.0,90.0,2,2,t,2.2,20,92.7484878850205,19108631,1.0,1.0,97.0,9.0,9.0,10.0,1
t,t,t,Westerpark,52.38584,4.86757,Entire home/apt,4,2.0,4.0,300.0,2,2,f,0.42,42,199.7319359773835,19111682,1.0,1.0,98.0,10.0,10.0,10.0,1
